ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age_Group,Cluster
-1.0530578332585054,-1.2357329535285957,2,3,-0.23582623684778145,1.0325587676097676,0.9069340242106335,132,-0.38366417634974903,-0.8704794810063111,-0.6363011552898765,-0.7132254067643876,-0.6504492534945548,-0.6315031783543306,-0.7290057871219767,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Adult,1
-0.44706956289325883,-0.3176427989998938,2,4,0.7736332663597382,-0.8252176496158384,-0.9298943792539407,374,-0.7980862402549632,0.3627227780575174,0.570804023473423,-0.17703233923726175,1.3452742562284872,-0.14690472354413533,-0.03876606758181304,-0.6858866249126978,1.409303937080072,-0.22654074517991973,1.2952370491768512,-0.5426470769248403,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Middle-Aged,0
0.1817164359961506,1.2681492860951367,2,4,-1.0227324576789074,1.0325587676097676,-0.9298943792539407,166,-0.7980862402549632,-0.8704794810063111,-0.5608570816171703,-0.6511865394471995,-0.5039741335148821,-0.5830433328733111,-0.7481791126647591,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Senior,1
-0.08261398391914253,1.0177610621327633,4,2,0.24151879476512972,1.0325587676097676,-0.9298943792539407,331,1.550305455207917,-0.38908486421512983,0.4199158761280105,-0.21691446822688268,0.1551639063936456,-0.0015251871010767454,-0.5564458572369358,1.3847145068992197,0.3294268039924911,0.11563812818691793,0.06455582323574982,-0.13046347152923427,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Senior,0
0.5711262853818505,-0.15071731635831165,3,4,0.41010160783789606,-0.8252176496158384,0.9069340242106335,158,-1.143437960175975,0.642050518664746,0.3947678515704418,-0.3055414215371514,-0.6870680334894731,0.36192365400656973,-0.5756191827797181,-0.1682363419597184,0.689385848355018,0.4578170015537556,1.2952370491768512,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Middle-Aged,0
-1.4255234249573276,0.18313364892485265,2,1,0.13533559164962902,-0.8252176496158384,0.9069340242106335,234,-0.5218048643181538,-0.20484741828270248,0.9731724163945228,-0.013072475613264588,0.22840146638348202,0.5315331131901381,-0.3263659507235479,0.8670642239462404,1.049344892717545,0.11563812818691793,0.3722261297210252,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Middle-Aged,0
0.18017604893370717,1.3516120274159276,4,2,-0.7507628388638853,1.0325587676097676,-0.9298943792539407,135,-0.5908752083023561,-0.6773273199481211,-0.4099689342717579,-0.4916580234887158,-0.6321398634970958,-0.6315031783543306,-0.4030592528946772,-0.1682363419597184,-0.03053224037003586,-0.9108984919135951,-0.5507847897348009,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Elderly,1
-1.108511767506469,1.1846865447743455,2,2,0.0,1.0325587676097676,-0.9298943792539407,270,-1.3161138201364808,-0.8883089112578363,-0.5357090570596016,-0.7132254067643876,-0.6870680334894731,-0.6072732556138208,-0.8248724148358884,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.1661254027053516,0.6939037392619777,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Senior,1
-1.6035921693757884,0.600447355528808,1,2,-1.7875870877953017,-0.8252176496158384,-0.9298943792539407,234,0.3415744354843757,-0.8853373395492488,-0.25908078692634545,-0.6910686684368205,-0.48566474351742295,-0.6315031783543306,-0.5372725316941535,-0.6858866249126978,-0.7504503290950897,-0.9108984919135951,-0.8584550962200763,1.1060873446575836,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Senior,1
0.7972551061485464,-1.4026584361701777,3,1,0.28390418923674227,1.0325587676097676,0.9069340242106335,270,0.13436340353176865,-0.21079056169987753,-0.6111531307323078,-0.5049520664852561,-0.6321398634970958,-0.5345834873922916,-0.5756191827797181,0.349413940993261,0.689385848355018,-0.5687196185467573,-0.24311448324952553,0.2817201338663717,-0.2801402771248674,-0.2838301877786302,-0.2801402771248674,-0.26211121699831136,-0.1165103456070926,-0.09728166526882823,0.0,0.0,-0.41861210749003763,Adult,1
